,ID 1672,ID 1672,ID 1672,ID 1672,ID 1672,ID 1672,ID 1672,ID 1822,ID 1822,ID 1822,ID 1822,ID 1822,ID 1822,ID 1822,ID 1721,ID 1721,ID 1721,ID 1721,ID 1721,ID 1721,ID 1721,ID 1604,ID 1604,ID 1604,ID 1604,ID 1604,ID 1604,ID 1604,ID 2086,ID 2086,ID 2086,ID 2086,ID 2086,ID 2086,ID 2086,ID 1718,ID 1718,ID 1718,ID 1718,ID 1718,ID 1718,ID 1718,ID 1768,ID 1768,ID 1768,ID 1768,ID 1768,ID 1768,ID 1768,ID 1984,ID 1984,ID 1984,ID 1984,ID 1984,ID 1984,ID 1984,ID 1824,ID 1824,ID 1824,ID 1824,ID 1824,ID 1824,ID 1824,ID 1697,ID 1697,ID 1697,ID 1697,ID 1697,ID 1697,ID 1697,ID 1965,ID 1965,ID 1965,ID 1965,ID 1965,ID 1965,ID 1965,ID 1594,ID 1594,ID 1594,ID 1594,ID 1594,ID 1594,ID 1594,ID 1846,ID 1846,ID 1846,ID 1846,ID 1846,ID 1846,ID 1846
,GUILLEMOT,GUILLEMOT,GUILLEMOT,GUILLEMOT,GUILLEMOT,GUILLEMOT,GUILLEMOT,HEALY,HEALY,HEALY,HEALY,HEALY,HEALY,HEALY,SNOWDEN,SNOWDEN,SNOWDEN,SNOWDEN,SNOWDEN,SNOWDEN,SNOWDEN,PEREZ,PEREZ,PEREZ,PEREZ,PEREZ,PEREZ,PEREZ,NGARAMBE,NGARAMBE,NGARAMBE,NGARAMBE,NGARAMBE,NGARAMBE,NGARAMBE,REEKIE,REEKIE,REEKIE,REEKIE,REEKIE,REEKIE,REEKIE,WE?EL,WE?EL,WE?EL,WE?EL,WE?EL,WE?EL,WE?EL,AFONSO,AFONSO,AFONSO,AFONSO,AFONSO,AFONSO,AFONSO,MAGEEAN,MAGEEAN,MAGEEAN,MAGEEAN,MAGEEAN,MAGEEAN,MAGEEAN,BELL,BELL,BELL,BELL,BELL,BELL,BELL,PLOCINSKA,PLOCINSKA,PLOCINSKA,PLOCINSKA,PLOCINSKA,PLOCINSKA,PLOCINSKA,GUERRERO,GUERRERO,GUERRERO,GUERRERO,GUERRERO,GUERRERO,GUERRERO,CAVALLI,CAVALLI,CAVALLI,CAVALLI,CAVALLI,CAVALLI,CAVALLI
Time,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail
03:17.598,52.79,71.898,6.768,0.015,1192.208,1187.891,2.98,55.273,69.345,6.531,-0.027,1189.749,1184.333,2.88,54.255,70.294,6.608,-0.013,1190.442,1185.720,2.97,55.044,70.102,6.531,-0.096,1201.411,1185.048,2.58,57.125,68.262,6.592,0.001,1206.414,1182.325,2.11,50.4,74.143,6.739,0.001,1205.003,1191.152,2.72,56.549,67.845,6.525,-0.029,1191.615,1182.369,2.92,57.757,66.655,6.462,-0.047,1188.653,1180.702,2.65,50.965,74.005,6.754,-0.048,1209.385,1190.623,2.59,50.725,74.822,6.741,-0.011,1204.366,1191.319,2.06,59.292,63.862,6.433,-0.044,1189.273,1177.548,2.83,55.828,69.62,6.608,-0.032,1200.408,1184.164,2.31,48.001,14.044,5.174,0.032,1142.050,1121.501,2.69
03:17.698,52.304,72.313,6.764,0.013,1192.208,1188.525,2.91,54.832,69.977,6.528,-0.027,1189.749,1185.097,2.90,53.747,70.754,6.611,-0.011,1190.442,1186.406,3.01,54.617,70.573,6.550,-0.082,1201.411,1185.684,2.56,56.653,68.743,6.587,-0.002,1207.669,1182.998,2.17,49.889,74.516,6.731,-0.004,1205.003,1191.785,2.75,56.206,68.37,6.530,-0.024,1191.615,1182.992,2.88,57.377,67.173,6.468,-0.042,1188.653,1181.344,2.62,50.496,74.401,6.755,-0.046,1209.385,1191.237,2.51,50.337,75.171,6.728,-0.018,1204.366,1191.839,2.02,58.944,64.359,6.429,-0.044,1189.273,1178.148,2.86,55.377,70.103,6.604,-0.032,1201.968,1184.825,2.30,48.541,14.435,5.177,0.032,1142.050,1122.152,2.69
03:17.798,51.759,72.85,6.760,0.011,1193.586,1189.290,2.93,54.485,70.517,6.526,-0.027,1191.187,1185.732,2.80,53.251,71.263,6.613,-0.009,1191.883,1187.116,3.06,54.181,71.016,6.569,-0.067,1202.791,1186.280,2.56,56.177,69.263,6.582,-0.004,1209.040,1183.702,2.23,49.358,74.89,6.723,-0.008,1206.211,1192.426,2.78,55.778,68.998,6.535,-0.020,1192.953,1183.750,2.81,56.936,67.658,6.474,-0.036,1189.946,1181.997,2.62,49.901,74.756,6.755,-0.043,1210.698,1191.929,2.49,49.851,75.471,6.715,-0.024,1205.590,1192.358,1.99,58.647,64.876,6.426,-0.044,1190.540,1178.749,2.91,54.98,70.602,6.599,-0.033,1203.258,1185.462,2.31,48.983,14.699,5.180,0.032,1143.688,1122.664,2.72
03:17.899,51.265,73.239,6.756,0.008,1193.586,1189.917,2.89,54.021,70.878,6.523,-0.026,1191.187,1186.297,2.69,52.821,71.724,6.616,-0.007,1191.883,1187.746,3.04,53.712,71.448,6.587,-0.053,1202.791,1186.917,2.57,55.728,69.793,6.578,-0.006,1209.040,1184.359,2.27,48.858,75.234,6.714,-0.012,1206.211,1193.030,2.79,55.359,69.505,6.540,-0.015,1192.953,1184.393,2.74,56.497,68.186,6.480,-0.030,1189.946,1182.666,2.70,49.352,75.018,6.756,-0.041,1210.698,1192.502,2.58,49.379,75.895,6.702,-0.031,1205.590,1192.989,2.03,58.306,65.44,6.422,-0.043,1190.540,1179.403,2.88,54.55,71.096,6.595,-0.033,1203.258,1186.071,2.27,49.439,15.041,5.183,0.032,1143.688,1123.234,2.67
03:17.998,50.762,73.66,6.753,0.006,1194.978,1190.568,2.92,53.538,71.275,6.520,-0.026,1192.398,1186.920,2.78,52.363,72.178,6.618,-0.005,1193.224,1188.392,3.01,53.165,71.991,6.606,-0.039,1204.049,1187.688,2.59,55.338,70.311,6.573,-0.009,1209.040,1185.005,2.26,48.324,75.631,6.706,-0.017,1207.467,1193.695,2.80,54.944,69.855,6.545,-0.011,1194.369,1184.931,2.73,56.077,68.68,6.486,-0.025,1191.287,1183.314,2.70,48.72,75.473,6.756,-0.038,1211.998,1193.281,2.69,48.81,76.195,6.689,-0.037,1206.783,1193.620,1.96,57.926,65.991,6.419,-0.043,1191.795,1180.065,2.86,54.18,71.447,6.590,-0.034,1203.258,1186.582,2.25,49.95,15.437,5.186,0.032,1144.771,1123.882,2.68
03:18.098,50.237,74.062,6.749,0.003,1194.978,1191.231,2.91,53.031,71.716,6.518,-0.026,1192.398,1187.591,2.83,51.902,72.574,6.620,-0.004,1193.224,1189.000,2.99,52.559,72.552,6.631,-0.023,1204.049,1188.493,2.58,54.866,70.78,6.571,-0.010,1210.389,1185.671,2.20,47.664,76.056,6.699,-0.020,1207.467,1194.469,2.79,54.478,70.313,6.541,-0.013,1194.369,1185.585,2.80,55.688,69.135,6.488,-0.023,1191.287,1183.912,2.71,48.057,75.985,6.767,-0.031,1211.998,1194.096,2.69,48.219,76.614,6.682,-0.039,1206.783,1194.293,2.05,57.464,66.585,6.423,-0.039,1191.795,1180.817,2.88,53.673,71.931,6.589,-0.033,1204.428,1187.282,2.26,50.303,15.728,5.186,0.031,1144.771,1124.323,2.71
03:18.198,49.716,74.54,6.745,0.001,1196.298,1191.936,2.92,52.573,72.186,6.507,-0.030,1193.695,1188.240,2.87,51.362,73.046,6.617,-0.005,1194.492,1189.717,3.00,51.94,73.133,6.647,-0.013,1205.669,1189.342,2.58,54.393,71.213,6.563,-0.013,1210.389,1186.266,2.23,47.129,76.465,6.694,-0.021,1208.921,1195.139,2.79,54.013,70.827,6.536,-0.014,1195.574,1186.267,2.84,55.251,69.649,6.493,-0.019,1192.552,1184.573,2.73,47.512,76.484,6.771,-0.027,1213.607,1194.824,2.65,47.536,77.025,6.670,-0.044,1208.147,1195.089,2.03,57.022,67.139,6.429,-0.034,1193.216,1181.526,2.90,53.186,72.389,6.595,-0.029,1204.428,1187.951,2.27,50.623,15.972,5.185,0.029,1145.874,1124.726,2.72
03:18.298,49.254,74.889,6.740,-0.001,1196.298,1192.507,2.87,52.186,72.66,6.496,-0.034,1193.695,1188.845,2.84,50.831,73.452,6.614,-0.006,1194.492,1190.385,3.00,51.345,73.784,6.664,-0.003,1205.669,1190.188,2.55,53.907,71.719,6.555,-0.016,1211.695,1186.967,2.28,46.545,76.683,6.690,-0.023,1208.921,1195.750,2.73,53.611,71.287,6.532,-0.016,1195.574,1186.876,2.82,54.784,70.191,6.498,-0.015,1192.552,1185.288,2.71,46.931,76.887,6.775,-0.023,1213.607,1195.530,2.51,46.915,77.39,6.657,-0.049,1208.147,1195.809,2.04,56.665,67.584,6.435,-0.029,1193.216,1182.093,2.93,52.715,72.837,6.600,-0.024,1205.797,1188.566,2.28,50.992,16.269,5.184,0.027,1145.874,1125.199,2.71
03:18.398,48.723,75.251,6.736,-0.003,1197.576,1193.150,2.85,51.909,72.98,6.485,-0.038,1194.961,1189.264,2.75,50.285,73.858,6.611,-0.007,1195.860,1191.065,3.03,50.861,74.253,6.681,0.006,1207.374,1190.858,2.45,53.371,72.099,6.547,-0.020,1211.695,1187.616,2.26,45.943,76.91,6.686,-0.024,1210.199,1196.379,2.85,53.141,71.774,6.527,-0.017,1196.868,1187.553,2.77,54.292,70.682,6.503,-0.012,1193.922,1185.984,2.69,46.33,77.161,6.780,-0.019,1215.056,1196.162,2.48,46.271,77.682,6.644,-0.054,1209.671,1196.466,2.06,56.271,68.109,6.441,-0.024,1194.495,1182.749,2.95,52.195,73.347,6.606,-0.019,1205.797,1189.293,2.26,51.364,16.553,5.184,0.025,1145.874,1125.667,2.71
03:18.498,48.209,75.606,6.732,-0.005,1198.837,1193.775,2.87,51.391,73.423,6.474,-0.042,1196.056,1189.946,2.69,49.775,74.284,6.608,-0.008,1197.197,1191.731,3.05,50.472,74.541,6.698,0.016,1208.523,1191.343,2.38,52.888,72.542,6.540,-0.023,1213.046,1188.240,2.36,45.376,77.22,6.681,-0.025,1211.472,1197.024,2.96,52.725,72.198,6.522,-0.019,1198.126,1188.133,2.75,53.808,71.155,6.508,-0.008,1195.281,1186.643,2.73,45.751,77.46,6.784,-0.015,1216.353,1196.813,2.55,45.707,77.925,6.631,-0.059,1210.978,1197.078,2.13,55.912,68.582,6.447,-0.019,1195.739,1183.343,2.92,51.649,73.847,6.612,-0.015,1207.175,1189.990,2.22,51.738,16.845,5.183,0.023,1147.218,1126.123,2.69
03:18.598,47.691,75.931,6.722,-0.009,1198.837,1194.379,2.87,50.926,73.748,6.460,-0.048,1196.056,1190.494,2.70,49.336,74.658,6.603,-0.011,1197.197,1192.307,3.03,49.934,74.919,6.712,0.023,1208.523,1191.991,2.40,52.473,73.016,6.533,-0.026,1213.046,1188.866,2.37,44.777,77.588,6.683,-0.023,1211.472,1197.728,2.96,52.235,72.579,6.517,-0.021,1198.126,1188.754,2.73,53.35,71.665,6.510,-0.007,1195.281,1187.328,2.73,45.188,77.857,6.775,-0.019,1216.353,1197.499,2.57,45.17,78.2,6.630,-0.056,1210.978,1197.682,2.19,55.496,69.019,6.455,-0.014,1195.739,1183.945,2.90,51.096,74.199,6.610,-0.015,1207.175,1190.640,2.21,52.105,17.191,5.178,0.020,1147.218,1126.628,2.68
03:18.698,47.117,76.323,6.711,-0.014,1198.837,1195.074,2.89,50.42,74.104,6.457,-0.047,1196.056,1191.112,2.74,48.856,75.008,6.600,-0.012,1197.197,1192.901,2.99,49.313,75.337,6.707,0.019,1208.523,1192.719,2.43,52.007,73.496,6.525,-0.029,1214.332,1189.533,2.29,44.111,77.903,6.682,-0.022,1211.472,1198.453,2.93,51.715,73.078,6.505,-0.025,1198.126,1189.474,2.77,52.855,72.135,6.512,-0.006,1195.281,1187.999,2.68,44.584,78.205,6.766,-0.023,1216.353,1198.169,2.50,44.549,78.44,6.629,-0.054,1212.255,1198.307,2.21,55.042,69.568,6.463,-0.009,1197.055,1184.653,2.95,50.522,74.657,6.608,-0.015,1208.565,1191.376,2.28,52.469,17.577,5.174,0.016,1148.720,1127.157,2.69
03:18.798,46.515,76.66,6.700,-0.019,1200.168,1195.763,2.86,49.83,74.527,6.453,-0.046,1197.242,1191.838,2.77,48.294,75.37,6.597,-0.013,1198.376,1193.568,2.99,48.766,75.741,6.702,0.015,1209.928,1193.399,2.45,51.521,73.835,6.516,-0.032,1214.332,1190.081,2.24,43.48,78.19,6.680,-0.022,1212.915,1199.154,2.96,51.213,73.516,6.493,-0.030,1199.471,1190.126,2.74,52.403,72.571,6.513,-0.005,1196.654,1188.623,2.69,44.074,78.541,6.757,-0.027,1217.745,1198.774,2.48,43.966,78.733,6.628,-0.051,1212.255,1198.956,2.28,54.565,70.101,6.471,-0.004,1197.055,1185.369,2.92,49.99,75.116,6.607,-0.015,1208.565,1192.039,2.27,52.861,17.97,5.169,0.013,1148.720,1127.711,2.73
03:18.898,45.918,76.997,6.689,-0.024,1200.168,1196.443,2.89,49.355,75.012,6.450,-0.045,1197.242,1192.497,2.81,47.709,75.767,6.594,-0.013,1198.376,1194.278,3.02,48.275,76.089,6.696,0.012,1209.928,1193.991,2.44,51.02,74.214,6.507,-0.034,1215.585,1190.709,2.30,42.84,78.505,6.679,-0.021,1212.915,1199.867,2.98,50.763,73.927,6.481,-0.035,1199.471,1190.733,2.74,51.923,72.915,6.515,-0.004,1196.654,1189.210,2.67,43.506,78.815,6.748,-0.031,1217.745,1199.405,2.40,43.288,79.033,6.628,-0.049,1212.255,1199.697,2.27,54.115,70.572,6.480,0.001,1197.055,1186.016,2.91,49.484,75.545,6.605,-0.015,1210.001,1192.701,2.24,53.198,18.285,5.165,0.010,1148.720,1128.161,2.76
03:18.998,45.315,77.344,6.677,-0.029,1201.524,1197.140,2.90,48.918,75.504,6.447,-0.044,1198.649,1193.138,2.69,47.147,76.148,6.591,-0.014,1199.748,1194.955,3.02,47.803,76.417,6.691,0.008,1211.216,1194.541,2.44,50.502,74.667,6.498,-0.037,1215.585,1191.398,2.31,42.235,78.796,6.677,-0.021,1214.327,1200.536,2.97,50.188,74.38,6.469,-0.040,1200.752,1191.466,2.70,51.403,73.285,6.517,-0.003,1197.875,1189.845,2.73,42.898,78.979,6.739,-0.034,1218.983,1200.000,2.40,42.615,79.311,6.627,-0.047,1213.645,1200.384,2.30,53.662,71.068,6.488,0.005,1198.425,1186.687,2.93,48.884,76.032,6.603,-0.015,1210.001,1193.471,2.18,53.543,18.606,5.160,0.006,1149.740,1128.631,2.76
03:19.098,44.748,77.607,6.666,-0.034,1201.524,1197.763,2.89,48.161,75.989,6.444,-0.043,1198.649,1194.010,2.55,46.564,76.573,6.589,-0.015,1199.748,1195.675,2.99,47.347,76.746,6.690,0.008,1211.216,1195.102,2.41,50.039,75.119,6.487,-0.040,1216.900,1192.001,2.28,41.716,79.049,6.675,-0.021,1214.327,1201.112,2.95,49.713,74.722,6.482,-0.031,1200.752,1192.037,2.70,50.853,73.743,6.520,0.000,1197.875,1190.548,2.80,42.271,79.108,6.733,-0.035,1218.983,1200.623,2.52,42.036,79.557,6.630,-0.041,1213.645,1201.013,2.32,53.248,71.548,6.492,0.008,1198.425,1187.318,2.89,48.354,76.32,6.591,-0.021,1211.437,1194.022,2.14,53.946,18.961,5.159,0.005,1149.740,1129.167,2.74
03:19.198,44.198,77.826,6.663,-0.034,1202.842,1198.349,2.93,47.508,76.347,6.452,-0.037,1200.191,1194.755,2.59,46.043,76.885,6.585,-0.016,1201.149,1196.279,2.94,46.829,77.036,6.667,-0.003,1212.353,1195.695,2.38,49.554,75.452,6.477,-0.043,1216.900,1192.589,2.21,41.139,79.309,6.673,-0.021,1215.576,1201.745,2.91,49.253,75.003,6.499,-0.020,1202.070,1192.574,2.72,50.331,74.155,6.523,0.001,1199.221,1191.214,2.79,41.699,79.344,6.719,-0.040,1220.252,1201.242,2.64,41.463,79.809,6.630,-0.039,1215.002,1201.640,2.32,52.754,71.993,6.492,0.007,1199.730,1187.982,2.84,47.782,76.668,6.586,-0.022,1211.437,1194.692,2.20,54.329,19.352,5.161,0.006,1150.748,1129.716,2.71
03:19.298,43.598,78.167,6.660,-0.033,1202.842,1199.038,2.99,46.949,76.539,6.460,-0.030,1200.191,1195.331,2.63,45.475,77.196,6.581,-0.017,1201.149,1196.927,2.93,46.323,77.196,6.644,-0.015,1212.353,1196.185,2.40,49.002,75.805,6.468,-0.046,1218.130,1193.243,2.22,40.515,79.554,6.671,-0.020,1215.576,1202.409,2.90,48.76,75.327,6.517,-0.009,1202.070,1193.164,2.76,49.832,74.517,6.526,0.002,1199.221,1191.830,2.79,41.153,79.617,6.706,-0.045,1220.252,1201.851,2.65,40.825,80.043,6.629,-0.037,1215.002,1202.281,2.31,52.245,72.489,6.492,0.007,1199.730,1188.687,2.87,47.23,76.993,6.581,-0.024,1212.709,1195.332,2.21,54.72,19.804,5.162,0.006,1150.748,1130.298,2.71
03:19.398,42.982,78.45,6.657,-0.033,1204.120,1199.715,2.94,46.299,76.966,6.469,-0.024,1201.521,1196.095,2.76,44.93,77.503,6.577,-0.018,1202.403,1197.554,2.94,45.641,77.573,6.621,-0.026,1213.477,1196.964,2.53,48.423,76.19,6.458,-0.049,1218.130,1193.939,2.25,39.943,79.768,6.669,-0.020,1216.885,1203.020,2.89,48.273,75.737,6.534,0.002,1203.204,1193.798,2.78,49.343,74.909,6.528,0.003,1200.507,1192.447,2.81,40.571,79.947,6.692,-0.050,1221.487,1202.488,2.61,40.293,80.275,6.628,-0.035,1216.313,1202.861,2.32,51.746,72.918,6.492,0.006,1201.111,1189.344,2.83,46.748,77.269,6.576,-0.026,1212.709,1195.887,2.23,55.075,20.251,5.164,0.007,1151.897,1130.868,2.74
03:19.498,42.345,78.725,6.655,-0.032,1204.120,1200.407,2.96,45.82,77.197,6.477,-0.018,1201.521,1196.625,2.74,44.347,77.795,6.573,-0.019,1202.403,1198.201,2.93,45.018,78.004,6.599,-0.038,1213.477,1197.719,2.53,47.86,76.504,6.448,-0.052,1219.481,1194.539,2.27,39.212,80.008,6.667,-0.020,1216.885,1203.788,2.88,47.482,76.337,6.552,0.014,1203.204,1194.771,2.73,48.805,75.263,6.531,0.005,1200.507,1193.090,2.78,39.905,80.138,6.679,-0.055,1221.487,1203.180,2.50,39.578,80.533,6.627,-0.033,1216.313,1203.621,2.28,51.235,73.401,6.492,0.006,1201.111,1190.037,2.84,46.277,77.523,6.571,-0.028,1213.904,1196.384,2.25,55.446,20.643,5.166,0.007,1151.897,1131.408,2.77
03:19.598,41.696,79.002,6.652,-0.032,1205.492,1201.112,2.97,45.133,77.506,6.485,-0.011,1202.827,1197.377,2.77,43.746,78.119,6.569,-0.020,1203.680,1198.884,2.95,44.468,78.364,6.576,-0.050,1215.005,1198.343,2.45,47.281,76.807,6.438,-0.054,1219.481,1195.191,2.31,38.553,80.231,6.658,-0.023,1218.258,1204.479,2.90,46.782,76.872,6.569,0.022,1204.826,1195.648,2.65,48.247,75.613,6.537,0.008,1201.777,1193.747,2.81,39.186,80.29,6.660,-0.062,1222.832,1203.908,2.54,38.884,80.794,6.625,-0.032,1217.646,1204.321,2.28,50.785,73.875,6.493,0.006,1202.465,1190.684,2.82,45.684,77.882,6.566,-0.028,1213.904,1197.078,2.26,55.872,21.087,5.172,0.010,1153.001,1132.005,2.76
03:19.698,41.087,79.243,6.655,-0.028,1205.492,1201.767,2.96,44.478,77.793,6.489,-0.009,1202.827,1198.083,2.83,43.163,78.471,6.561,-0.023,1203.680,1199.562,2.92,44.043,78.618,6.558,-0.056,1215.005,1198.836,2.38,46.757,77.146,6.441,-0.050,1220.778,1195.814,2.36,37.983,80.468,6.647,-0.027,1218.258,1205.092,2.88,45.834,77.065,6.586,0.030,1204.826,1196.549,2.57,47.694,75.996,6.540,0.009,1201.777,1194.411,2.85,38.517,80.494,6.647,-0.066,1222.832,1204.587,2.64,38.206,81.035,6.629,-0.028,1217.646,1205.040,2.25,50.322,74.235,6.492,0.005,1202.465,1191.271,2.73,45.121,78.145,6.555,-0.032,1215.131,1197.697,2.24,56.233,21.454,5.178,0.013,1153.001,1132.518,2.74
03:19.798,40.501,79.556,6.659,-0.024,1206.852,1202.423,2.98,43.845,78.076,6.492,-0.007,1204.296,1198.775,2.89,42.621,78.732,6.553,-0.026,1205.043,1200.155,2.86,43.448,78.988,6.539,-0.062,1216.156,1199.534,2.34,46.25,77.516,6.445,-0.045,1220.778,1196.404,2.35,37.406,80.662,6.636,-0.032,1219.569,1205.700,2.82,45.293,77.243,6.603,0.038,1206.627,1197.110,2.88,47.093,76.425,6.543,0.009,1203.108,1195.148,2.83,37.899,80.695,6.634,-0.069,1224.271,1205.237,2.64,37.553,81.239,6.633,-0.024,1219.113,1205.724,2.21,49.902,74.604,6.491,0.004,1203.701,1191.830,2.73,44.493,78.381,6.544,-0.037,1215.131,1198.328,2.28,56.516,21.823,5.183,0.015,1154.131,1132.983,2.68
03:19.898,39.952,79.855,6.663,-0.021,1206.852,1203.040,2.89,43.331,78.393,6.495,-0.005,1204.296,1199.377,2.92,42.071,78.916,6.545,-0.029,1205.043,1200.733,2.86,42.828,79.238,6.521,-0.069,1216.156,1200.160,2.27,45.713,77.824,6.448,-0.041,1222.035,1197.023,2.28,36.788,80.831,6.624,-0.036,1219.569,1206.330,2.80,44.72,77.555,6.621,0.046,1206.627,1197.762,2.98,46.508,76.807,6.545,0.010,1203.108,1195.846,2.78,37.325,80.96,6.620,-0.073,1224.271,1205.863,2.62,36.931,81.397,6.637,-0.021,1219.113,1206.325,2.20,49.388,74.995,6.491,0.004,1203.701,1192.460,2.70,43.882,78.618,6.532,-0.041,1216.428,1198.980,2.36,56.864,22.265,5.189,0.018,1154.131,1133.545,2.69
03:19.998,39.266,80.117,6.667,-0.017,1208.140,1203.775,2.79,42.734,78.647,6.499,-0.003,1205.589,1200.018,2.86,41.456,79.127,6.537,-0.032,1206.221,1201.383,2.90,42.145,79.43,6.503,-0.075,1217.520,1200.863,2.31,45.047,78.148,6.451,-0.037,1222.035,1197.764,2.27,36.239,80.936,6.613,-0.041,1220.818,1206.889,2.79,44.128,77.916,6.638,0.055,1207.844,1198.452,2.99,45.91,77.178,6.548,0.011,1204.544,1196.537,2.77,36.763,81.178,6.607,-0.076,1225.552,1206.436,2.53,36.287,81.555,6.641,-0.017,1220.438,1206.987,2.21,48.851,75.361,6.490,0.003,1204.905,1193.109,2.69,43.358,78.844,6.521,-0.045,1216.428,1199.550,2.41,57.164,22.743,5.195,0.020,1155.158,1134.095,2.69
03:20.098,38.602,80.378,6.671,-0.014,1208.140,1204.474,2.78,42.359,78.78,6.502,-0.001,1205.589,1200.415,2.89,40.901,79.272,6.529,-0.035,1206.221,1201.951,2.94,41.549,79.645,6.485,-0.081,1217.520,1201.497,2.40,44.357,78.349,6.457,-0.031,1223.387,1198.436,2.31,35.601,81.084,6.603,-0.044,1220.818,1207.543,2.82,43.496,78.279,6.624,0.046,1207.844,1199.178,2.94,45.346,77.489,6.552,0.013,1204.544,1197.182,2.74,36.195,81.308,6.604,-0.074,1225.552,1207.018,2.46,35.574,81.739,6.642,-0.015,1220.438,1207.724,2.21,48.275,75.767,6.486,0.001,1204.905,1193.808,2.70,42.752,79.148,6.509,-0.049,1217.647,1200.194,2.44,57.42,23.17,5.195,0.019,1155.158,1134.591,2.75
03:20.198,37.919,80.573,6.670,-0.013,1209.588,1205.184,2.73,41.892,78.92,6.501,-0.001,1206.635,1200.900,2.91,40.313,79.513,6.520,-0.037,1207.444,1202.586,3.02,40.978,79.913,6.492,-0.073,1218.863,1202.093,2.43,43.73,78.69,6.465,-0.026,1223.387,1199.148,2.45,34.963,81.211,6.597,-0.045,1222.031,1208.185,2.83,42.91,78.586,6.617,0.040,1209.266,1199.839,2.89,44.785,77.789,6.556,0.014,1205.891,1197.819,2.74,35.524,81.361,6.600,-0.072,1226.732,1207.683,2.47,34.892,81.877,6.643,-0.014,1221.837,1208.374,2.20,47.763,76.177,6.482,-0.001,1206.259,1194.448,2.70,42.098,79.351,6.497,-0.052,1217.647,1200.876,2.42,57.746,23.629,5.194,0.018,1156.220,1135.154,2.79
03:20.298,37.251,80.695,6.670,-0.013,1209.588,1205.859,2.74,41.134,79.107,6.500,-0.002,1206.635,1201.672,2.96,39.76,79.721,6.512,-0.040,1207.444,1203.176,2.99,40.409,80.131,6.499,-0.066,1218.863,1202.703,2.39,43.134,79.063,6.473,-0.020,1224.812,1199.848,2.42,34.338,81.339,6.591,-0.045,1222.031,1208.822,2.84,42.339,78.872,6.610,0.033,1209.266,1200.469,2.87,44.182,78.196,6.561,0.016,1205.891,1198.526,2.75,34.798,81.535,6.597,-0.070,1226.732,1208.405,2.57,34.26,82.022,6.644,-0.013,1221.837,1209.022,2.20,47.21,76.514,6.478,-0.003,1206.259,1195.096,2.64,41.417,79.535,6.486,-0.056,1219.005,1201.575,2.49,58.065,23.999,5.194,0.016,1156.220,1135.642,2.79
03:20.398,36.68,80.83,6.669,-0.012,1210.983,1206.435,2.81,40.434,79.452,6.499,-0.002,1207.908,1202.451,3.08,39.086,79.963,6.503,-0.042,1208.675,1203.892,2.98,39.792,80.293,6.506,-0.058,1220.107,1203.338,2.38,42.572,79.425,6.481,-0.015,1224.812,1200.468,2.34,33.686,81.458,6.584,-0.046,1223.325,1209.485,2.83,41.783,79.137,6.603,0.027,1210.564,1201.085,2.84,43.63,78.545,6.565,0.017,1207.252,1199.175,2.66,34.2,81.661,6.593,-0.068,1228.148,1209.016,2.55,33.617,82.15,6.645,-0.012,1223.181,1209.677,2.17,46.623,76.877,6.473,-0.006,1207.566,1195.786,2.65,40.755,79.822,6.474,-0.059,1219.005,1202.273,2.58,58.352,24.337,5.193,0.015,1157.275,1136.066,2.75
03:20.498,36.028,80.984,6.669,-0.012,1210.983,1207.105,2.82,39.776,79.777,6.498,-0.003,1207.908,1203.180,3.01,38.476,80.111,6.495,-0.045,1208.675,1204.518,2.98,39.091,80.508,6.513,-0.050,1220.107,1204.042,2.43,42.004,79.693,6.489,-0.009,1226.183,1201.095,2.24,33.078,81.515,6.578,-0.047,1223.325,1210.086,2.83,41.384,79.241,6.596,0.021,1210.564,1201.493,2.81,42.983,78.841,6.569,0.018,1207.252,1199.886,2.59,33.612,81.809,6.590,-0.066,1228.148,1209.621,2.54,32.975,82.228,6.646,-0.010,1223.181,1210.278,2.16,46.065,77.155,6.469,-0.008,1207.566,1196.391,2.65,40.166,80.094,6.462,-0.063,1220.428,1202.919,2.56,58.599,24.729,5.193,0.014,1157.275,1136.529,2.71
